date,id,question,question_norm,research_tokens,model,prompt_type,forecast,closure_date,end_date,volume_num,liquidity_num,yes_price,no_price,days_to_end,abs_diff,resolution,forecast_mean_prompt,forecast_mean_all,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.3,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.25,0,0.31,0.295454545,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,openai_gpt_3_5_turbo_0613,CoT,0.2,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.15,0,0.283333333,0.295454545,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,google_gemma_3_12b_it,Zero-shot,0.4,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.35,0,0.31,0.295454545,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,google_gemma_3_12b_it,CoT,0.35,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.3,0,0.283333333,0.295454545,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,google_gemma_3_27b_it_free,Zero-shot,NA,31/08/2025,NA,NA,NA,0.05,0.93,NA,NA,0,0.31,0.295454545,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,google_gemma_3_27b_it_free,CoT,0.35,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.3,0,0.283333333,0.295454545,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.3,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.25,0,0.31,0.295454545,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.3,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.25,0,0.283333333,0.295454545,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,deepseek_deepseek_r1_free,Zero-shot,0.25,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.2,0,0.31,0.295454545,,,,
29/07/2025,567263,Will Andrej Karpathy join one of Elon Musk's companies by August 31?,will andrej karpathy join one of elon musk's companies by august 31?,NA,deepseek_deepseek_r1_free,CoT,0.2,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.15,0,0.283333333,0.295454545,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,openai_gpt_4o_mini,Zero-shot,0.7,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.53,0,0.625,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,openai_gpt_4o_mini,CoT,0.7,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.53,0,0.641666667,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.7,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.53,0,0.625,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,openai_gpt_3_5_turbo_0613,CoT,0.7,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.53,0,0.641666667,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,google_gemma_3_12b_it,Zero-shot,0.6,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.43,0,0.625,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,google_gemma_3_12b_it,CoT,0.45,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.28,0,0.641666667,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,google_gemma_3_27b_it_free,Zero-shot,0.75,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.58,0,0.625,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,google_gemma_3_27b_it_free,CoT,0.75,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.58,0,0.641666667,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.65,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.48,0,0.625,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.6,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.43,0,0.641666667,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,deepseek_deepseek_r1_free,Zero-shot,0.35,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.18,0,0.625,0.633333333,,,,
29/07/2025,565951,"Bondi, Bongino or Patel out by August 31?","bondi, bongino or patel out by august 31?",NA,deepseek_deepseek_r1_free,CoT,0.65,31/08/2025,NA,NA,NA,0.17,0.81,NA,0.48,0,0.641666667,0.633333333,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,openai_gpt_4o_mini,Zero-shot,0.3,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.295,0,0.138333333,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,openai_gpt_4o_mini,CoT,0.25,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.245,0,0.131666667,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.15,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.145,0,0.138333333,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,openai_gpt_3_5_turbo_0613,CoT,0.15,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.145,0,0.131666667,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,google_gemma_3_12b_it,Zero-shot,0.12,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.115,0,0.138333333,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,google_gemma_3_12b_it,CoT,0.12,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.115,0,0.131666667,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,google_gemma_3_27b_it_free,Zero-shot,0.08,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.075,0,0.138333333,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,google_gemma_3_27b_it_free,CoT,0.08,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.075,0,0.131666667,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.15,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.145,0,0.138333333,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.15,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.145,0,0.131666667,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,deepseek_deepseek_r1_free,Zero-shot,0.03,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.025,0,0.138333333,0.135,,,,
29/07/2025,541819,Will Lorenzo Musetti win the 2025 US Open?,will lorenzo musetti win the 2025 us open?,NA,deepseek_deepseek_r1_free,CoT,0.04,07/09/2025,NA,NA,NA,0.005,0.989,NA,0.035,0,0.131666667,0.135,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,openai_gpt_4o_mini,Zero-shot,0.25,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.248,0,0.13,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,openai_gpt_4o_mini,CoT,0.25,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.248,0,0.121666667,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.15,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.148,0,0.13,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,openai_gpt_3_5_turbo_0613,CoT,0.15,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.148,0,0.121666667,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,google_gemma_3_12b_it,Zero-shot,0.12,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.118,0,0.13,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,google_gemma_3_12b_it,CoT,0.08,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.078,0,0.121666667,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,google_gemma_3_27b_it_free,Zero-shot,0.08,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.078,0,0.13,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,google_gemma_3_27b_it_free,CoT,0.08,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.078,0,0.121666667,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.15,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.148,0,0.13,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.15,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.148,0,0.121666667,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,deepseek_deepseek_r1_free,Zero-shot,0.03,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.028,0,0.13,0.125833333,,,,
29/07/2025,541822,Will Tommy Paul win the 2025 US Open?,will tommy paul win the 2025 us open?,NA,deepseek_deepseek_r1_free,CoT,0.02,07/09/2025,NA,NA,NA,0.002,0.997,NA,0.018,0,0.121666667,0.125833333,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,openai_gpt_4o_mini,Zero-shot,0.65,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.6,0,0.463333333,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,openai_gpt_4o_mini,CoT,0.65,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.6,0,0.455,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.7,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.65,0,0.463333333,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,openai_gpt_3_5_turbo_0613,CoT,0.6,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.55,0,0.455,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,google_gemma_3_12b_it,Zero-shot,0.4,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.35,0,0.463333333,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,google_gemma_3_12b_it,CoT,0.35,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.3,0,0.455,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,google_gemma_3_27b_it_free,Zero-shot,0.65,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.6,0,0.463333333,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,google_gemma_3_27b_it_free,CoT,0.65,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.6,0,0.455,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.2,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.15,0,0.463333333,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.3,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.25,0,0.455,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,deepseek_deepseek_r1_free,Zero-shot,0.18,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.13,0,0.463333333,0.459166667,,,,
29/07/2025,554565,Will Apple acquire Perplexity before September?,will apple acquire perplexity before september?,NA,deepseek_deepseek_r1_free,CoT,0.18,31/08/2025,NA,NA,NA,0.05,0.93,NA,0.13,0,0.455,0.459166667,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,openai_gpt_4o_mini,Zero-shot,0.65,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.08,0,0.61,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,openai_gpt_4o_mini,CoT,0.7,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.13,0,0.65,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.7,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.13,0,0.61,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,openai_gpt_3_5_turbo_0613,CoT,0.6,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.03,0,0.65,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,google_gemma_3_12b_it,Zero-shot,0.65,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.08,0,0.61,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,google_gemma_3_12b_it,CoT,0.65,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.08,0,0.65,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,google_gemma_3_27b_it_free,Zero-shot,0.65,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.08,0,0.61,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,google_gemma_3_27b_it_free,CoT,0.65,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.08,0,0.65,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,03/09/2025,NA,NA,NA,0.57,0.39,NA,NA,0,0.61,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.7,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.13,0,0.65,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,deepseek_deepseek_r1_free,Zero-shot,0.4,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.17,0,0.61,0.631818182,,,,
29/07/2025,542186,Will Rodrygo Silva de Goes sign with a new club during the transfer window?,will rodrygo silva de goes sign with a new club during the transfer window?,NA,deepseek_deepseek_r1_free,CoT,0.6,03/09/2025,NA,NA,NA,0.57,0.39,NA,0.03,0,0.65,0.631818182,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,openai_gpt_4o_mini,Zero-shot,0.65,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.34,1,0.513333333,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,openai_gpt_4o_mini,CoT,0.65,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.34,1,0.491666667,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.4,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.09,1,0.513333333,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,openai_gpt_3_5_turbo_0613,CoT,0.4,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.09,1,0.491666667,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,google_gemma_3_12b_it,Zero-shot,0.65,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.34,1,0.513333333,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,google_gemma_3_12b_it,CoT,0.65,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.34,1,0.491666667,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,google_gemma_3_27b_it_free,Zero-shot,0.65,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.34,1,0.513333333,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,google_gemma_3_27b_it_free,CoT,0.65,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.34,1,0.491666667,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.45,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.14,1,0.513333333,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.35,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.04,1,0.491666667,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,deepseek_deepseek_r1_free,Zero-shot,0.28,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.03,1,0.513333333,0.5025,,,,
29/07/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,NA,deepseek_deepseek_r1_free,CoT,0.25,07/09/2025,NA,NA,NA,0.31,0.67,NA,0.06,1,0.491666667,0.5025,,,,
29/07/2025,566100,Israel strikes Syria by August 31?,israel strikes syria by august 31?,NA,openai_gpt_4o_mini,Zero-shot,0.7,31/08/2025,NA,NA,NA,0.196,0.803,NA,0.504,0,0.733333333,0.741666667,,,,
29/07/2025,566100,Israel strikes Syria by August 31?,israel strikes syria by august 31?,NA,openai_gpt_4o_mini,CoT,0.75,31/08/2025,NA,NA,NA,0.196,0.803,NA,0.554,0,0.75,0.741666667,,,,
29/07/2025,566100,Israel strikes Syria by August 31?,israel strikes syria by august 31?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.6,31/08/2025,NA,NA,NA,0.196,0.803,NA,0.404,0,0.733333333,0.741666667,,,,
29/07/2025,566100,Israel strikes Syria by August 31?,israel strikes syria by august 31?,NA,openai_gpt_3_5_turbo_0613,CoT,0.7,31/08/2025,NA,NA,NA,0.196,0.803,NA,0.504,0,0.75,0.741666667,,,,
29/07/2025,566100,Israel strikes Syria by August 31?,israel strikes syria by august 31?,NA,google_gemma_3_12b_it,Zero-shot,0.65,31/08/2025,NA,NA,NA,0.196,0.803,NA,0.454,0,0.733333333,0.741666667,,,,
29/07/2025,566100,Israel strikes Syria by August 31?,israel strikes syria by august 31?,NA,google_gemma_3_12b_it,CoT,0.65,31/08/2025,NA,NA,NA,0.196,0.803,NA,0.454,0,0.75,0.741666667,,,,
